Model x (A),Model y (A),Evap x (A),Evap y (A),Time (sec),Theta (deg),Phi (deg),Model Resolution (A),Evaporation Rate (A/sec),Evaporation Time (sec),Grid space (A),Raycast Length (A)
,,740.0482,536.8072,7.6,-44.9112027792722,0.0,,,,,
,,750.0482,536.8072,7.7,-44.6451615591515,0.0,,,,,
,,760.0482,536.8072,7.8,-44.202926282791,0.0,,,,,
,,770.0482,536.8072,7.9,-43.5862422507884,0.0,,,,,
,,780.0482,536.8072,8.0,-42.7975432332819,0.0,,,,,
,,790.0482,536.8072,8.1,-41.8399418649713,0.0,,,,,
,,797.3722,536.8072,8.2,-40.7172173609709,0.0,,,,,
,,803.54,518.5753,8.3,-39.4338006019738,0.0,,,,,
,,804.61,506.0674,8.4,-37.994756647590705,0.0,,,,,
,,801.9907,492.6776,8.5,-36.4057647468726,0.0,,,,,
,,799.9857,482.6502,8.6,-34.6730959249105,0.0,,,,,
,,797.9838,472.6412,8.7,-32.8035882339635,0.0,,,,,
,,795.9812,462.6279,8.8,-30.804619766790996,0.0,,,,,
,,793.9777,452.6105,8.9,-28.684079538691005,0.0,,,,,
,,791.9735,442.5893,9.0,-26.450336353161305,0.0,,,,,
,,789.9685,432.5646,9.1,-24.1122057740549,0.0,,,,,
,,787.9629,422.5367,9.2,-21.6789153345771,0.0,,,,,
,,785.9567,412.5059,9.3,-19.1600681204282,0.0,,,,,
,,783.9501,402.4725,9.4,-16.5656048708105,0.0,,,,,
,,781.943,392.4369,9.5,-13.9057647468726,0.0,,,,,
,,779.9355,382.3991,9.6,-11.1910449224184,0.0,,,,,
,,777.9276,372.3597,9.7,-8.43215915635755,0.0,,,,,
,,775.9194,362.319,9.8,-5.63999551039367,0.0,,,,,
,,773.8937,352.1903,9.9,-2.82557337881907,0.0,,,,,
,,771.8848,342.146,10.0,0.0,0.0,,,,,
,,769.8759,332.1014,,,,,,,,
,,767.8579,322.0111,,,,,,,,
,,765.8488,311.9658,,,,,,,,
,,763.8398,301.9205,,,,,,,,
,,761.8219,291.8309,,,,,,,,
,,759.813,281.7866,,,,,,,,
,,757.8043,271.7429,,,,,,,,
,,755.7791,261.617,,,,,,,,
,,753.7712,251.5778,,,,,,,,
,,751.7791,241.617,,,,,,,,
,,749.8043,231.7429,,,,,,,,
,,747.813,221.7866,,,,,,,,
,,745.8219,211.8309,,,,,,,,
,,743.8398,201.9206,,,,,,,,
,,741.8488,191.9658,,,,,,,,
,,739.8579,182.0111,,,,,,,,
,,737.8759,172.1012,,,,,,,,
,,735.8848,162.146,,,,,,,,
,,733.8937,152.1903,,,,,,,,
,,731.9194,142.319,,,,,,,,
,,729.9276,132.3597,,,,,,,,
,,727.9355,122.3991,,,,,,,,
,,725.943,112.4367,,,,,,,,
,,723.9501,102.4725,,,,,,,,
,,721.9567,92.5059,,,,,,,,
,,719.9629,82.5367,,,,,,,,
,,717.9685,72.5646,,,,,,,,
,,715.9735,62.5893,,,,,,,,
,,713.9777,52.6105,,,,,,,,
,,711.9812,42.6279,,,,,,,,
,,709.9838,32.6412,,,,,,,,
,,707.9856,22.6511,,,,,,,,
,,706.1664,13.5494,,,,,,,,
,,717.9381,14.3374,,,,,,,,
,,728.0275,14.9326,,,,,,,,
,,738.2898,15.4193,,,,,,,,
,,748.4448,15.912,,,,,,,,
,,756.6785,16.0102,,,,,,,,
,,768.6283,16.8033,,,,,,,,
,,778.721,16.903,,,,,,,,
,,788.7849,17.6005,,,,,,,,
,,798.8175,17.9,,,,,,,,
,,806.9856,17.9995,,,,,,,,
,,818.8862,19.2018,,,,,,,,
,,828.8767,19.401,,,,,,,,
,,836.9853,20.0005,,,,,,,,
,,846.8913,20.1986,,,,,,,,
,,856.9124,20.4973,,,,,,,,
,,866.8217,21.0892,,,,,,,,
,,874.879,21.0892,,,,,,,,
,,886.6829,21.7777,,,,,,,,
,,896.5216,21.9706,,,,,,,,
,,906.4898,22.3595,,,,,,,,
,,916.2972,22.8352,,,,,,,,
,,924.3914,22.8352,,,,,,,,
,,936.0562,23.5946,,,,,,,,
,,945.7633,23.7779,,,,,,,,
,,955.7177,24.1522,,,,,,,,
,,965.4358,24.6962,,,,,,,,
,,973.5229,24.6962,,,,,,,,
,,985.0913,25.3296,,,,,,,,
,,994.737,25.5894,,,,,,,,
,,1004.6026,25.942,,,,,,,,
,,1014.2454,26.4522,,,,,,,,
,,1022.419,26.4522,,,,,,,,
,,1033.8213,27.045,,,,,,,,
,,1043.3848,27.2858,,,,,,,,
,,1053.2693,27.5334,,,,,,,,
,,1062.8629,28.0872,,,,,,,,
,,1069.6803,28.0872,,,,,,,,
,,1082.3643,28.559,,,,,,,,
,,1091.8991,28.8572,,,,,,,,
,,1101.7431,29.01,,,,,,,,
,,1111.3044,29.5952,,,,,,,,
,,1119.6738,29.5952,,,,,,,,
,,1130.6118,30.168,,,,,,,,
,,1140.0667,30.3019,,,,,,,,
,,1149.9301,30.5807,,,,,,,,
,,1159.4421,30.9772,,,,,,,,
,,1169.2247,30.9772,,,,,,,,
,,1178.7467,31.6252,,,,,,,,
,,1188.274,31.6252,,,,,,,,
,,1197.8722,32.1893,,,,,,,,
,,1207.3444,32.2483,,,,,,,,
,,1216.983,32.7306,,,,,,,,
,,1226.556,32.8475,,,,,,,,
,,1235.9447,33.4172,,,,,,,,
,,1245.4895,33.4172,,,,,,,,
,,1255.0117,33.9758,,,,,,,,
,,1264.3319,34.1956,,,,,,,,
,,1273.9158,34.5197,,,,,,,,
,,1281.3223,34.732,,,,,,,,
,,1291.005,28.0332,,,,,,,,
,,1296.7042,16.248,,,,,,,,
,,1300.0,0.0,,,,,,,,
