Model x (A),Model y (A),Evap x (A),Evap y (A),Time (sec),Theta (deg),Phi (deg),Model Resolution (A),Evaporation Rate (A/sec),Evaporation Time (sec),Grid space (A),Raycast Length (A)
,,737.9059,154.9735,,,,,,,,
,,735.9141,145.0142,,,,,,,,
,,733.922,135.0536,,,,,,,,
,,731.9295,125.0912,,,,,,,,
,,729.9366,115.127,,,,,,,,
,,727.9432,105.1604,,,,,,,,
,,725.9494,95.1912,,,,,,,,
,,723.955,85.2191,,,,,,,,
,,721.96,75.2438,,,,,,,,
,,719.9642,65.265,,,,,,,,
,,717.9677,55.2825,,,,,,,,
,,715.9703,45.2945,,,,,,,,
,,713.9721,35.3067,,,,,,,,
,,712.1819,26.3525,,,,,,,,
,,725.8466,28.1548,,,,,,,,
,,735.8847,29.2502,,,,,,,,
,,746.2938,30.538,,,,,,,,
,,756.7758,31.3285,,,,,,,,
,,767.0138,32.118,,,,,,,,
,,775.3649,32.9071,,,,,,,,
,,787.4269,33.8067,,,,,,,,
,,797.5708,34.7007,,,,,,,,
,,807.7288,35.5048,,,,,,,,
,,817.7631,36.4997,,,,,,,,
,,826.0125,37.4017,,,,,,,,
,,837.9583,38.9099,,,,,,,,
,,847.9032,39.8067,,,,,,,,
,,855.9609,40.4045,,,,,,,,
,,865.8033,41.0996,,,,,,,,
,,875.8183,41.8969,,,,,,,,
,,885.6178,42.5825,,,,,,,,
,,893.5983,43.2745,,,,,,,,
,,905.2936,44.1533,,,,,,,,
,,915.0198,44.8328,,,,,,,,
,,924.8855,45.7057,,,,,,,,
,,934.4951,46.2697,,,,,,,,
,,942.4419,47.0343,,,,,,,,
,,953.8987,47.7811,,,,,,,,
,,963.4611,48.4338,,,,,,,,
,,973.3014,49.1771,,,,,,,,
,,982.8162,49.8037,,,,,,,,
,,990.6205,50.5272,,,,,,,,
,,1001.9401,51.1477,,,,,,,,
,,1011.4396,51.8526,,,,,,,,
,,1021.0898,52.5485,,,,,,,,
,,1030.4254,53.0445,,,,,,,,
,,1038.3888,53.6443,,,,,,,,
,,1049.5196,54.3925,,,,,,,,
,,1058.7472,55.045,,,,,,,,
,,1068.3824,55.6979,,,,,,,,
,,1077.5737,56.2276,,,,,,,,
,,1084.1184,56.7048,,,,,,,,
,,1096.519,57.4816,,,,,,,,
,,1105.648,58.0795,,,,,,,,
,,1115.209,58.6851,,,,,,,,
,,1124.3179,59.2429,,,,,,,,
,,1132.4665,59.6886,,,,,,,,
,,1142.9954,60.529,,,,,,,,
,,1152.0319,60.8727,,,,,,,,
,,1161.5893,61.6357,,,,,,,,
,,1170.6147,62.0115,,,,,,,,
,,1180.0617,62.6955,,,,,,,,
,,1188.9955,63.3028,,,,,,,,
,,1198.28,63.7006,,,,,,,,
,,1207.4112,64.491,,,,,,,,
,,1216.4544,64.8036,,,,,,,,
,,1225.6693,65.6362,,,,,,,,
,,1234.725,66.0586,,,,,,,,
,,1243.6212,66.8934,,,,,,,,
,,1252.4147,67.3608,,,,,,,,
,,1261.6608,68.0211,,,,,,,,
,,1270.2968,68.8052,,,,,,,,
,,1278.7498,69.628,,,,,,,,
,,1282.2814,69.7297,,,,,,,,
,,1290.0471,61.1743,,,,,,,,
,,1297.3558,53.1186,,,,,,,,
,,1302.3173,43.5461,,,,,,,,
,,1304.42,27.2616,,,,,,,,
,,1303.3823,15.664,,,,,,,,
,,1300.0,0.0,,,,,,,,
