Model x (A),Model y (A),Evap x (A),Evap y (A),Time (sec),Theta (deg),Phi (deg),Model Resolution (A),Evaporation Rate (A/sec),Evaporation Time (sec),Grid space (A),Raycast Length (A)
,,196.9453,562.1979,7.5,-45.0,0.0,,,,,
,,204.0963,573.6622,7.6,-44.9112027792722,0.0,,,,,
,,210.2014,573.6622,7.7,-44.6451615591515,0.0,,,,,
,,220.2014,573.6622,7.8,-44.202926282791,0.0,,,,,
,,230.2014,573.6622,7.9,-43.5862422507884,0.0,,,,,
,,240.2014,573.6622,8.0,-42.7975432332819,0.0,,,,,
,,250.2014,573.6622,8.1,-41.8399418649713,0.0,,,,,
,,260.2014,573.6622,8.2,-40.7172173609709,0.0,,,,,
,,270.2014,573.6622,8.3,-39.4338006019738,0.0,,,,,
,,280.2014,573.6622,8.4,-37.994756647590705,0.0,,,,,
,,290.2014,573.6622,8.5,-36.4057647468726,0.0,,,,,
,,300.2014,573.6622,8.6,-34.6730959249105,0.0,,,,,
,,310.2014,573.6622,8.7,-32.8035882339635,0.0,,,,,
,,320.2014,573.6622,8.8,-30.804619766790996,0.0,,,,,
,,330.2014,573.6622,8.9,-28.684079538691005,0.0,,,,,
,,340.2014,573.6622,9.0,-26.450336353161305,0.0,,,,,
,,350.2014,573.6622,9.1,-24.1122057740549,0.0,,,,,
,,360.2014,573.6622,9.2,-21.6789153345771,0.0,,,,,
,,370.2014,573.6622,9.3,-19.1600681204282,0.0,,,,,
,,380.2014,573.6622,9.4,-16.5656048708105,0.0,,,,,
,,390.2014,573.6622,9.5,-13.9057647468726,0.0,,,,,
,,400.2014,573.6622,9.6,-11.1910449224184,0.0,,,,,
,,410.2014,573.6622,9.7,-8.43215915635755,0.0,,,,,
,,420.2014,573.6622,9.8,-5.63999551039367,0.0,,,,,
,,430.2014,573.6622,9.9,-2.82557337881907,0.0,,,,,
,,440.2014,573.6622,10.0,0.0,0.0,,,,,
,,450.2014,573.6622,,,,,,,,
,,460.2014,573.6622,,,,,,,,
,,470.2014,573.6622,,,,,,,,
,,480.2014,573.6622,,,,,,,,
,,490.2014,573.6622,,,,,,,,
,,500.2014,573.6622,,,,,,,,
,,510.2014,573.6622,,,,,,,,
,,520.2014,573.6622,,,,,,,,
,,530.2014,573.6622,,,,,,,,
,,540.2014,573.6622,,,,,,,,
,,550.2014,573.6622,,,,,,,,
,,560.2014,573.6622,,,,,,,,
,,570.2014,573.6622,,,,,,,,
,,580.2014,573.6622,,,,,,,,
,,590.2014,573.6622,,,,,,,,
,,600.2014,573.6622,,,,,,,,
,,610.2014,573.6622,,,,,,,,
,,620.2014,573.6622,,,,,,,,
,,630.2014,573.6622,,,,,,,,
,,640.2014,573.6622,,,,,,,,
,,650.2014,573.6622,,,,,,,,
,,660.2014,573.6622,,,,,,,,
,,670.2014,573.6622,,,,,,,,
,,680.2014,573.6622,,,,,,,,
,,690.2014,573.6622,,,,,,,,
,,700.2014,573.6622,,,,,,,,
,,710.2014,573.6622,,,,,,,,
,,720.2014,573.6622,,,,,,,,
,,730.2014,573.6622,,,,,,,,
,,740.2014,573.6622,,,,,,,,
,,750.2014,573.6622,,,,,,,,
,,760.2014,573.6622,,,,,,,,
,,770.2014,573.6622,,,,,,,,
,,780.2014,573.6622,,,,,,,,
,,790.2014,573.6622,,,,,,,,
,,795.6135,573.6622,,,,,,,,
,,804.4425,559.356,,,,,,,,
,,809.5026,548.224,,,,,,,,
,,813.1366,531.3716,,,,,,,,
,,813.2,515.742,,,,,,,,
,,813.2,498.7927,,,,,,,,
,,813.2,488.78,,,,,,,,
,,813.2,478.78,,,,,,,,
,,813.2,468.78,,,,,,,,
,,813.2,458.78,,,,,,,,
,,813.2,448.78,,,,,,,,
,,813.2,438.78,,,,,,,,
,,813.2,428.78,,,,,,,,
,,813.2,418.78,,,,,,,,
,,813.2,408.78,,,,,,,,
,,813.2,398.78,,,,,,,,
,,813.2,388.78,,,,,,,,
,,813.2,378.78,,,,,,,,
,,813.2,368.78,,,,,,,,
,,813.2,358.78,,,,,,,,
,,813.2,348.78,,,,,,,,
,,813.2,338.78,,,,,,,,
,,813.2,328.78,,,,,,,,
,,813.2,318.78,,,,,,,,
,,813.2,308.78,,,,,,,,
,,813.2,298.78,,,,,,,,
,,813.2,288.78,,,,,,,,
,,813.2,278.78,,,,,,,,
,,813.2,268.78,,,,,,,,
,,813.2,258.78,,,,,,,,
,,813.2,248.78,,,,,,,,
,,813.2,238.78,,,,,,,,
,,813.2,228.78,,,,,,,,
,,813.2,218.78,,,,,,,,
,,813.2,208.78,,,,,,,,
,,813.2,198.78,,,,,,,,
,,813.2,188.78,,,,,,,,
,,813.2,178.78,,,,,,,,
,,813.2,168.78,,,,,,,,
,,813.2,158.78,,,,,,,,
,,813.2,148.78,,,,,,,,
,,813.2,138.78,,,,,,,,
,,813.2,128.78,,,,,,,,
,,813.2,118.78,,,,,,,,
,,813.2,108.78,,,,,,,,
,,813.2,98.78,,,,,,,,
,,813.2,88.78,,,,,,,,
,,813.2,78.78,,,,,,,,
,,813.2,68.78,,,,,,,,
,,813.2,58.78,,,,,,,,
,,813.2,48.78,,,,,,,,
,,813.2,38.78,,,,,,,,
,,813.2,33.3378,,,,,,,,
,,827.8759,36.1938,,,,,,,,
,,837.8368,37.9239,,,,,,,,
,,847.9475,39.6102,,,,,,,,
,,855.9912,40.2072,,,,,,,,
,,865.8538,40.9009,,,,,,,,
,,875.8558,41.6983,,,,,,,,
,,885.6669,42.5821,,,,,,,,
,,893.6031,43.1742,,,,,,,,
,,905.3226,44.1533,,,,,,,,
,,914.9766,44.832,,,,,,,,
,,924.9039,45.6105,,,,,,,,
,,934.4972,46.2663,,,,,,,,
,,942.4653,46.8411,,,,,,,,
,,953.9879,47.7827,,,,,,,,
,,963.4617,48.4338,,,,,,,,
,,973.3008,49.1771,,,,,,,,
,,982.7331,49.7985,,,,,,,,
,,990.6527,50.3449,,,,,,,,
,,1002.0001,51.1467,,,,,,,,
,,1003.5854,51.1894,,,,,,,,
,,1006.5816,34.9752,,,,,,,,
,,1005.5393,20.8201,,,,,,,,
,,1002.9995,10.7828,,,,,,,,
,,1000.0,0.0,,,,,,,,
