Model x (A),Model y (A),Evap x (A),Evap y (A),Time (sec),Theta (deg),Phi (deg),Model Resolution (A),Evaporation Rate (A/sec),Evaporation Time (sec),Grid space (A),Raycast Length (A)
329.329329329329,87.8328978582769,321.378,163.1465,9.4,-16.5656048708105,0.0,,,,,
332.832832832833,86.7593487667601,324.7681,162.1426,9.5,-13.9057647468726,0.0,,,,,
336.336336336336,85.6437595893346,328.1815,161.0939,9.6,-11.1910449224184,0.0,,,,,
339.83983983984,84.4866708955818,331.5996,160.0154,9.7,-8.43215915635755,0.0,,,,,
343.343343343343,83.2886433640773,335.0296,158.873,9.8,-5.63999551039367,0.0,,,,,
346.846846846847,82.0502575107088,338.4613,157.703,9.9,-2.82557337881907,0.0,,,,,
350.35035035035,80.7721134073807,341.9125,156.4803,10.0,0.0,0.0,,,,,
353.853853853854,79.4548303912444,345.3798,155.2137,,,,,,,,
357.357357357357,78.0990467645917,348.8426,153.9155,,,,,,,,
360.860860860861,76.7054194855598,352.3245,152.5708,,,,,,,,
364.364364364364,75.2746238497955,355.8066,151.176,,,,,,,,
367.867867867868,73.8073531632339,359.3007,149.7551,,,,,,,,
371.371371371371,72.3043184061509,362.8097,148.2916,,,,,,,,
374.874874874875,70.7662478886504,366.3165,146.7802,,,,,,,,
378.378378378378,69.1938868977546,369.8274,145.2397,,,,,,,,
381.881881881882,67.5879973362679,373.3513,143.6604,,,,,,,,
385.385385385385,65.9493573535896,376.8777,142.0383,,,,,,,,
388.888888888889,64.2787609686539,380.4105,140.387,,,,,,,,
392.392392392392,62.5770176851806,383.9414,138.7002,,,,,,,,
395.895895895896,60.8449520994217,387.481,136.9858,,,,,,,,
399.399399399399,59.0834035005958,391.0262,135.2327,,,,,,,,
402.902902902903,57.293225464202,394.5754,133.4444,,,,,,,,
406.406406406406,55.4752854384117,398.1112,131.639,,,,,,,,
409.90990990991,53.6304643237382,401.677,129.7998,,,,,,,,
413.413413413413,51.7596560461878,405.2249,127.9188,,,,,,,,
416.916916916917,49.8637671240991,408.7732,126.0297,,,,,,,,
420.42042042042,47.943716228881,412.3284,124.0996,,,,,,,,
423.923923923924,46.0004337398611,415.8803,122.1588,,,,,,,,
427.427427427427,44.0348612934619,419.4404,120.1841,,,,,,,,
430.930930930931,42.0479513269214,422.9899,118.1902,,,,,,,,
434.434434434434,40.0406666167804,426.5521,116.1768,,,,,,,,
437.937937937938,38.0139798123597,430.1007,114.1401,,,,,,,,
441.441441441441,35.9688729644536,433.6656,112.0809,,,,,,,,
444.944944944945,33.9063370494675,437.2039,110.0122,,,,,,,,
448.448448448448,31.8273714892308,440.7517,107.9285,,,,,,,,
451.951951951952,29.7329836667172,444.3111,105.8181,,,,,,,,
455.455455455456,27.6241884379074,447.8667,103.687,,,,,,,,
458.958958958959,25.502007640031,451.4035,101.5563,,,,,,,,
462.462462462463,23.3674695964252,454.9397,99.416,,,,,,,,
465.965965965966,21.2216086182508,458.4667,97.2616,,,,,,,,
469.46946946947,19.0654645033065,462.008,95.0991,,,,,,,,
472.972972972973,16.9000820321849,465.5457,92.9199,,,,,,,,
476.476476476477,14.7265104620141,469.0716,90.7475,,,,,,,,
479.97997997998,12.5458030180296,472.6114,88.5453,,,,,,,,
483.483483483484,10.3590163832239,476.1333,86.3538,,,,,,,,
486.986986986987,8.16721018632063,479.6605,84.1478,,,,,,,,
490.490490490491,5.97144648832095,483.1604,81.9538,,,,,,,,
493.993993993994,3.77278926787171,486.6784,79.7578,,,,,,,,
497.497497497498,1.57230390570408,490.1859,77.5519,,,,,,,,
501.001001001001,-0.628943331606759,493.7082,75.3415,,,,,,,,
504.504504504505,-2.8298858083118,497.211,73.1395,,,,,,,,
508.008008008008,-5.02945703633662,500.7062,70.9462,,,,,,,,
511.511511511512,-7.22659119205871,504.2084,68.7477,,,,,,,,
515.015015015015,-9.42022363276265,507.697,66.5559,,,,,,,,
518.518518518519,-11.609291412523,511.183,64.3803,,,,,,,,
522.022022022022,-13.7927337972654,514.6883,62.1908,,,,,,,,
525.525525525526,-15.969492778755,518.1646,60.0159,,,,,,,,
529.029029029029,-18.1385135872651,521.6307,57.8636,,,,,,,,
532.532532532533,-20.2987452026761,525.1191,55.7083,,,,,,,,
536.036036036036,-22.4491408637573,528.5922,53.5654,,,,,,,,
539.53953953954,-24.588658575385,532.0595,51.4355,,,,,,,,
543.043043043043,-26.7162616134522,535.5259,49.3228,,,,,,,,
546.546546546547,-28.8309190272222,538.9935,47.2139,,,,,,,,
550.05005005005,-30.9316061388869,542.4685,45.1261,,,,,,,,
553.553553553554,-33.0173050400837,545.9385,43.0368,,,,,,,,
557.057057057057,-35.087005085133,549.3787,40.9851,,,,,,,,
560.560560560561,-37.1397033807568,552.8455,38.9393,,,,,,,,
564.064064064064,-39.1744052720397,556.2977,36.916,,,,,,,,
567.567567567568,-41.1901248243993,559.7512,34.9146,,,,,,,,
571.071071071071,-43.1858853013297,563.2078,32.9244,,,,,,,,
574.574574574575,-45.1607196376896,566.6637,30.956,,,,,,,,
578.078078078078,-47.1136709083018,570.1219,29.0073,,,,,,,,
581.581581581582,-49.0437927916421,573.5637,27.0815,,,,,,,,
585.085085085085,-50.9501500283873,577.0097,25.1886,,,,,,,,
588.588588588589,-52.8318188746051,580.4772,23.3054,,,,,,,,
592.092092092092,-54.6878875493628,583.9179,21.452,,,,,,,,
595.595595595596,-56.5174566765393,587.3734,19.6276,,,,,,,,
599.099099099099,-58.3196397206274,590.8285,17.8164,,,,,,,,
602.602602602603,-60.0935634163123,594.2874,16.0471,,,,,,,,
606.106106106106,-61.8383681916216,597.752,14.2892,,,,,,,,
609.60960960961,-63.5532085844384,601.207,12.5687,,,,,,,,
613.113113113113,-65.2372536521791,604.6755,10.8717,,,,,,,,
616.616616616617,-66.8896873744339,608.1482,9.1999,,,,,,,,
620.12012012012,-68.5097090483781,611.6183,7.5649,,,,,,,,
623.623623623624,-70.0965336767598,615.1059,5.9543,,,,,,,,
627.127127127127,-71.6493923482783,618.5849,4.372,,,,,,,,
630.630630630631,-73.1675326101679,622.0735,2.8227,,,,,,,,
634.134134134134,-74.6502188328052,625.5718,1.313,,,,,,,,
637.637637637638,-76.0967325661668,629.0761,-0.1702,,,,,,,,
641.141141141141,-77.5063728879602,632.5829,-1.6195,,,,,,,,
644.644644644645,-78.8784567432632,636.0964,-3.0408,,,,,,,,
648.148148148148,-80.2123192755044,639.6268,-4.4131,,,,,,,,
651.651651651652,-81.5073141486262,643.1576,-5.7605,,,,,,,,
655.155155155155,-82.7628138602731,646.703,-7.0668,,,,,,,,
658.658658658659,-83.978210045854,650.2557,-8.3418,,,,,,,,
662.162162162162,-85.1529137733312,653.815,-9.576,,,,,,,,
665.665665665666,-86.2863558285931,657.3886,-10.7789,,,,,,,,
669.169169169169,-87.3779869912729,660.9762,-11.9369,,,,,,,,
672.672672672673,-88.4272783008778,664.5717,-13.0544,,,,,,,,
676.176176176176,-89.4337213131028,668.1739,-14.1339,,,,,,,,
679.67967967968,-90.3968283462016,671.7909,-15.1819,,,,,,,,
683.183183183183,-91.3161327172983,675.428,-16.1738,,,,,,,,
686.686686686687,-92.1911889685225,679.0635,-17.1326,,,,,,,,
690.19019019019,-93.0215730828604,682.726,-18.048,,,,,,,,
693.693693693694,-93.8068826896166,686.3837,-18.9099,,,,,,,,
697.197197197197,-94.5467372593863,690.0601,-19.7351,,,,,,,,
700.700700700701,-95.2407782884452,693.7492,-20.5153,,,,,,,,
704.204204204204,-95.888669472465,697.4554,-21.2505,,,,,,,,
707.707707707708,-96.4900968694739,701.1695,-21.9297,,,,,,,,
711.211211211211,-97.0447690519797,704.8859,-22.5654,,,,,,,,
714.714714714715,-97.5524172481839,708.6003,-23.158,,,,,,,,
718.218218218218,-98.0127954722177,712.3446,-23.7091,,,,,,,,
721.721721721722,-98.4256806433369,716.1126,-24.2028,,,,,,,,
725.225225225225,-98.7908726940178,719.8806,-24.6452,,,,,,,,
728.728728728729,-99.108194666902,723.6314,-25.0245,,,,,,,,
732.232232232232,-99.3774928005424,727.3993,-25.3786,,,,,,,,
735.735735735736,-99.5986366039104,731.1955,-25.666,,,,,,,,
739.239239239239,-99.7715189196262,734.9624,-25.9017,,,,,,,,
742.742742742743,-99.8960559758828,738.7564,-26.0954,,,,,,,,
746.246246246246,-99.9721874270389,742.5595,-26.2203,,,,,,,,
749.74974974975,-99.9998763828597,746.3344,-26.3031,,,,,,,,
753.253253253253,-99.9791094263926,750.1296,-26.3377,,,,,,,,
756.756756756757,-99.9098966204681,753.9297,-26.309,,,,,,,,
760.26026026026,-99.7922715028243,757.7036,-26.2356,,,,,,,,
763.763763763764,-99.6262910698554,761.5066,-26.1158,,,,,,,,
767.267267267267,-99.4120357489939,765.2912,-25.9308,,,,,,,,
770.770770770771,-99.1496093597385,769.0551,-25.7051,,,,,,,,
774.274274274274,-98.8391390633473,772.8592,-25.4276,,,,,,,,
777.777777777778,-98.4807753012208,776.6322,-25.0791,,,,,,,,
781.281281281281,-98.074691722004,780.3839,-24.7052,,,,,,,,
784.784784784785,-97.6210850974429,784.1372,-24.2652,,,,,,,,
788.288288288288,-97.1201752270376,787.9029,-23.7882,,,,,,,,
791.791791791792,-96.5722048315354,791.6422,-23.2354,,,,,,,,
795.295295295295,-95.9774394353189,795.3425,-22.6643,,,,,,,,
798.798798798799,-95.3361672377429,799.0722,-22.0364,,,,,,,,
802.302302302302,-94.6486989734852,802.7886,-21.3517,,,,,,,,
805.805805805806,-93.9153677619768,806.4755,-20.6253,,,,,,,,
809.309309309309,-93.1365289459854,810.1617,-19.862,,,,,,,,
812.812812812813,-92.3125599194313,813.8464,-19.0403,,,,,,,,
816.316316316316,-91.4438599445166,817.4963,-18.1763,,,,,,,,
819.81981981982,-90.5308499582597,821.1406,-17.2808,,,,,,,,
823.323323323323,-89.5739723685255,824.7919,-16.3257,,,,,,,,
826.826826826827,-88.5736908396529,828.4037,-15.3338,,,,,,,,
830.33033033033,-87.5304900677813,832.0237,-14.309,,,,,,,,
833.833833833834,-86.4448755459865,835.6301,-13.2261,,,,,,,,
837.337337337337,-85.3173733193393,839.2043,-12.1153,,,,,,,,
840.840840840841,-84.148529730005,842.7796,-10.9752,,,,,,,,
844.344344344344,-82.9389111525083,846.3602,-9.7805,,,,,,,,
847.847847847848,-81.6891037192905,849.9152,-8.548,,,,,,,,
851.351351351351,-80.399713036694,853.4599,-7.2829,,,,,,,,
854.854854854855,-79.0713638915093,856.9973,-5.9878,,,,,,,,
858.358358358358,-77.7046999482288,860.5289,-4.6503,,,,,,,,
861.861861861862,-76.3003834371527,864.0491,-3.2738,,,,,,,,
865.365365365365,-74.8590948334991,867.5622,-1.8583,,,,,,,,
868.868868868869,-73.3815325276728,871.0581,-0.4248,,,,,,,,
872.372372372372,-71.8684124868538,874.5604,1.0473,,,,,,,,
875.875875875876,-70.3204679080684,878.0458,2.5564,,,,,,,,
879.379379379379,-68.738448862911,881.5302,4.0951,,,,,,,,
882.882882882883,-67.1231219340903,885.01,5.67,,,,,,,,
886.386386386386,-65.4752698439735,888.4866,7.2662,,,,,,,,
889.88988988989,-63.7956910753112,891.9465,8.896,,,,,,,,
893.393393393393,-62.0851994843243,895.4187,10.5615,,,,,,,,
896.896896896897,-60.3446239063426,898.8778,12.2443,,,,,,,,
900.4004004004,-58.5748077541839,902.3309,13.9658,,,,,,,,
903.903903903904,-56.7766086094708,905.792,15.711,,,,,,,,
907.407407407407,-54.9508978070806,909.238,17.4814,,,,,,,,
910.910910910911,-53.098560012932,912.689,19.2874,,,,,,,,
914.414414414414,-51.2204927953114,916.1412,21.1138,,,,,,,,
917.917917917918,-49.3176061899474,919.5902,22.9566,,,,,,,,
921.421421421421,-47.3908222590443,923.0332,24.8255,,,,,,,,
924.924924924925,-45.4410746444877,926.4807,26.7236,,,,,,,,
928.428428428428,-43.4693081154396,929.9309,28.647,,,,,,,,
931.931931931932,-41.4764781105407,933.3754,30.5808,,,,,,,,
935.435435435435,-39.4635502749441,936.8242,32.5441,,,,,,,,
938.938938938939,-37.4314999924019,940.2731,34.5237,,,,,,,,
942.442442442442,-35.3813119126338,943.7278,36.5284,,,,,,,,
945.945945945946,-33.3139794742058,947.1821,38.5436,,,,,,,,
949.44944944945,-31.2305044231489,950.6307,40.587,,,,,,,,
952.952952952953,-29.1318963275547,954.094,42.6432,,,,,,,,
956.456456456457,-27.0191720883782,957.5529,44.7118,,,,,,,,
959.95995995996,-24.8933554466891,961.0053,46.7978,,,,,,,,
963.463463463464,-22.7554764876082,964.4804,48.9067,,,,,,,,
966.966966966967,-20.6065711411692,967.9432,51.0187,,,,,,,,
970.470470470471,-18.4476806803492,971.4075,53.1415,,,,,,,,
973.973973973974,-16.2798512165094,974.8803,55.2856,,,,,,,,
977.477477477478,-14.1041331924919,978.3657,57.4423,,,,,,,,
980.980980980981,-11.9215808736172,981.8359,59.5871,,,,,,,,
984.484484484485,-9.73325183683021,985.3099,61.7612,,,,,,,,
987.987987987988,-7.54020645824014,988.8084,63.9491,,,,,,,,
991.491491491492,-5.34350739930576,992.2961,66.1217,,,,,,,,
994.994994994995,-3.14421909191202,995.7798,68.3119,,,,,,,,
998.498498498499,-0.943407222589672,999.2834,70.5118,,,,,,,,
1002.002002002,1.25786178387407,1002.7784,72.7044,,,,,,,,
1005.50550550551,3.45852128118175,1006.284,74.9078,,,,,,,,
1009.00900900901,5.65750491837922,1009.7896,77.106,,,,,,,,
1012.51251251251,7.853747156567,1013.3011,79.3226,,,,,,,,
1016.01601601602,10.0461837852168,1016.8209,81.5171,,,,,,,,
1019.51951951952,12.2337524378458,1020.3342,83.722,,,,,,,,
1023.02302302302,14.4153931067959,1023.8576,85.9193,,,,,,,,
1026.52652652653,16.5900486568714,1027.3843,88.1177,,,,,,,,
1030.03003003003,18.7566653375838,1030.9143,90.3102,,,,,,,,
1033.53353353353,20.9141932937567,1034.448,92.4932,,,,,,,,
1037.03703703704,23.061587074244,1037.9837,94.6685,,,,,,,,
1040.54054054054,25.1978061385125,1041.5164,96.8333,,,,,,,,
1044.04404404404,27.3218153608466,1045.0591,99.0011,,,,,,,,
1047.54754754755,29.4325855319282,1048.6023,101.1443,,,,,,,,
1051.05105105105,31.5290938575503,1052.1441,103.2763,,,,,,,,
1054.55455455455,33.6103244542217,1055.7006,105.4113,,,,,,,,
1058.05805805806,35.6752688414232,1059.2555,107.5139,,,,,,,,
1061.56156156156,37.722926430277,1062.8012,109.6045,,,,,,,,
1065.06506506507,39.7523050083913,1066.3565,111.6821,,,,,,,,
1068.56856856857,41.7624212206468,1069.9067,113.7433,,,,,,,,
1072.07207207207,43.7523010456905,1073.4727,115.7941,,,,,,,,
1075.57557557558,45.720980267908,1077.0316,117.8041,,,,,,,,
1079.07907907908,47.6675049446428,1080.5815,119.804,,,,,,,,
1082.58258258258,49.5909318684389,1084.1483,121.794,,,,,,,,
1086.08608608609,51.4903290240814,1087.7123,123.739,,,,,,,,
1089.58958958959,53.3647760402123,1091.2727,125.6734,,,,,,,,
1093.09309309309,55.2133646353071,1094.8303,127.5686,,,,,,,,
1096.5965965966,57.0351990577902,1098.3781,129.4494,,,,,,,,
1100.1001001001,58.8293965200806,1101.9382,131.3035,,,,,,,,
1103.6036036036,60.5950876263548,1105.4965,133.1161,,,,,,,,
1107.10710710711,62.3314167938217,1109.0422,134.9086,,,,,,,,
1110.61061061061,64.0375426673026,1112.5914,136.6698,,,,,,,,
1114.11411411411,65.7126385269188,1116.1413,138.4003,,,,,,,,
1117.61761761762,67.3558926886866,1119.6825,140.0914,,,,,,,,
1121.12112112112,68.9665088978262,1123.2226,141.7462,,,,,,,,
1124.62462462462,70.5437067145953,1126.7577,143.3699,,,,,,,,
1128.12812812813,72.0867218924585,1130.2817,144.9603,,,,,,,,
1131.63163163163,73.5948067484104,1133.8047,146.5173,,,,,,,,
1135.13513513514,75.0672305252725,1137.326,148.0295,,,,,,,,
1138.63863863864,76.503279745789,1140.8286,149.5062,,,,,,,,
1142.14214214214,77.9022585583491,1144.3265,150.9399,,,,,,,,
1145.64564564565,79.2634890741685,1147.8231,152.3347,,,,,,,,
1149.14914914915,80.586311695767,1151.3175,153.6902,,,,,,,,
1152.65265265265,81.8700854365829,1154.7881,154.9964,,,,,,,,
1156.15615615616,83.1141882315694,1158.2637,156.2759,,,,,,,,
1159.65965965966,84.3180172386223,1161.7117,157.5025,,,,,,,,
1163.16316316316,85.4809891306926,1165.1599,158.68,,,,,,,,
1166.66666666667,86.6025403784439,1168.6066,159.821,,,,,,,,
1170.17017017017,87.6821275233154,1172.0363,160.9278,,,,,,,,
1173.67367367367,88.7192274408604,1175.4472,161.9685,,,,,,,,
1177.17717717718,89.7133375942314,1178.86,162.9877,,,,,,,,
1180.68068068068,90.663976277689,1182.2313,163.9481,,,,,,,,
1184.18418418418,91.5706828500169,1185.6185,164.8597,,,,,,,,
1187.68768768769,92.4330179577308,1188.9898,165.732,,,,,,,,
1191.19119119119,93.2505637479707,1192.3542,166.5563,,,,,,,,
1194.69469469469,94.0229240709759,1195.7019,167.3428,,,,,,,,
1198.1981981982,94.749724672043,1199.029,168.0766,,,,,,,,
1201.7017017017,95.4306133728749,1202.3468,168.763,,,,,,,,
1205.20520520521,96.0652602422321,1205.6547,169.4054,,,,,,,,
1208.70870870871,96.6533577558041,1208.9529,170.0019,,,,,,,,
1212.21221221221,97.1946209452234,1212.2433,170.5551,,,,,,,,
1215.71571571572,97.6887875361493,1215.5228,171.0574,,,,,,,,
1219.21921921922,98.135618075356,1218.8026,171.5209,,,,,,,,
1222.72272272272,98.5348960467617,1222.0539,171.9426,,,,,,,,
1226.22622622623,98.8864279763436,1225.2937,172.3119,,,,,,,,
1229.72972972973,99.1900435258877,1228.5321,172.6375,,,,,,,,
1233.23323323323,99.4455955755278,1231.7624,172.913,,,,,,,,
1236.73673673674,99.6529602950337,1235.013,173.1489,,,,,,,,
1240.24024024024,99.8120372038146,1238.2372,173.343,,,,,,,,
1243.74374374374,99.9227492196079,1241.4528,173.4905,,,,,,,,
1247.24724724725,99.9850426958301,1244.6675,173.5927,,,,,,,,
1250.75075075075,99.9988874475714,1247.8805,173.6512,,,,,,,,
1254.25425425425,99.964276766223,1251.0904,173.6611,,,,,,,,
1257.75775775776,99.8812274227269,1254.3113,173.6304,,,,,,,,
1261.26126126126,99.74977965945,1257.5134,173.557,,,,,,,,
1264.76476476476,99.5699971706838,1260.7331,173.4312,,,,,,,,
1268.26826826827,99.3419670717811,1263.9539,173.2708,,,,,,,,
1271.77177177177,99.0657998569431,1267.1696,173.0581,,,,,,,,
1275.27527527528,98.7416293456789,1270.4086,172.7999,,,,,,,,
1278.77877877878,98.369612617961,1273.6515,172.5051,,,,,,,,
1282.28228228228,97.9499299381117,1276.8718,172.1597,,,,,,,,
1285.78578578579,97.4827846674534,1280.1341,171.7609,,,,,,,,
