Model x (A),Model y (A),Evap x (A),Evap y (A),Time (sec),Theta (deg),Phi (deg),Model Resolution (A),Evaporation Rate (A/sec),Evaporation Time (sec),Grid space (A),Raycast Length (A)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,500.0,2.5,5000.0
3.5035035035035,2.20113839262276,-6.2546,10.4978,0.1,2.8255733788191,0.0,,,,,
7.00700700700701,4.40121020223817,-12.5092,20.9957,0.2,5.63999551039369,0.0,,,,,
10.5105105105105,6.59914936266205,-17.7984,30.3024,0.3,8.43215915635761,0.0,,,,,
14.014014014014,8.79389084110613,-23.8506,42.1379,0.4,11.1910449224185,0.0,,,,,
17.5175175175175,10.98437115425,-30.6207,57.3245,0.5,13.9057647468726,0.0,,,,,
21.021021021021,13.1695288835624,-34.2322,66.9838,0.6,16.5656048708105,0.0,,,,,
24.5245245245245,15.3483051896216,-37.8867,76.7607,0.7,19.1600681204283,0.0,,,,,
28.028028028028,17.5196443251869,-41.4165,88.8414,0.8,21.6789153345772,0.0,,,,,
31.5315315315315,19.6824941467705,-45.1359,101.5769,0.9,24.1122057740548,0.0,,,,,
35.035035035035,21.8358066244645,-48.0997,116.471,1.0,26.450336353161305,0.0,,,,,
38.5385385385385,23.9785383497736,-51.2469,132.4434,1.1,28.684079538691005,0.0,,,,,
42.042042042042,26.1096510412088,-52.9164,150.4949,1.2,30.804619766790996,0.0,,,,,
45.5455455455456,28.2281120473972,-53.8193,160.4723,1.3,32.8035882339635,0.0,,,,,
49.0490490490491,30.3328948474627,-54.8017,171.4052,1.4,34.6730959249105,0.0,,,,,
52.5525525525526,32.4229795484371,-54.2802,183.4816,1.5,36.4057647468726,0.0,,,,,
56.0560560560561,34.497353379459,-53.8446,193.5772,1.6,37.994756647590705,0.0,,,,,
59.5595595595596,36.5550111825219,-53.374,203.7119,1.7,39.4338006019739,0.0,,,,,
63.0630630630631,38.5949558995329,-52.6387,218.6703,1.8,40.7172173609709,0.0,,,,,
66.5665665665666,40.6161990554472,-49.5285,233.4476,1.9,41.8399418649713,0.0,,,,,
70.0700700700701,42.6177612372435,-47.4091,243.5152,2.0,42.7975432332819,0.0,,,,,
73.5735735735736,44.5986725685076,-45.1327,253.9058,2.1,43.5862422507884,0.0,,,,,
77.0770770770771,46.5579731793957,-40.7287,273.1204,2.2,44.202926282791,0.0,,,,,
80.5805805805806,48.4947136717488,-33.4407,288.7893,2.3,44.6451615591515,0.0,,,,,
84.0840840840841,50.4079555791325,-28.8316,298.7362,2.4,44.9112027792722,0.0,,,,,
87.5875875875876,52.2967718215802,-23.5952,309.244,2.5,45.0,0.0,,,,,
91.0910910910911,54.160247154819,-18.8574,318.2035,2.6,44.9112027792722,0.0,,,,,
94.5945945945946,55.9974786137595,-13.4836,328.2509,2.7,44.6451615591515,0.0,,,,,
98.0980980980981,57.8075759500371,-3.7175,339.0652,2.8,44.202926282791,0.0,,,,,
101.601601601602,59.5896620633898,3.1763,346.6962,2.9,43.5862422507884,0.0,,,,,
105.105105105105,61.3428734266662,10.3143,354.4414,3.0,42.7975432332819,0.0,,,,,
108.608608608609,63.0663605042557,17.173,361.7757,3.1,41.8399418649713,0.0,,,,,
112.112112112112,64.7592881637394,25.0668,370.2047,3.2,40.7172173609709,0.0,,,,,
115.615615615616,66.4208360805614,36.6163,377.4018,3.3,39.4338006019738,0.0,,,,,
119.119119119119,68.0501991355253,45.1402,382.71,3.4,37.994756647590705,0.0,,,,,
122.622622622623,69.6465878049222,48.6599,384.9019,3.5,36.4057647468726,0.0,,,,,
126.126126126126,71.2092285431025,52.3344,387.1901,3.6,34.6730959249105,0.0,,,,,
129.62962962963,72.7373641573049,56.141,389.5463,3.7,32.8035882339635,0.0,,,,,
133.133133133133,74.2302541745609,59.8451,391.802,3.8,30.804619766790996,0.0,,,,,
136.636636636637,75.6871752004992,63.3829,393.9641,3.9,28.684079538691005,0.0,,,,,
140.14014014014,77.1074212698725,66.9397,396.1412,4.0,26.450336353161305,0.0,,,,,
143.643643643644,78.4903041886405,70.8257,398.517,4.1,24.1122057740548,0.0,,,,,
147.147147147147,79.8351538674406,74.5718,400.7357,4.2,21.6789153345772,0.0,,,,,
150.650650650651,81.1413186462866,78.2107,402.9383,4.3,19.1600681204283,0.0,,,,,
154.154154154154,82.4081656103364,82.1138,405.2226,4.4,16.5656048708105,0.0,,,,,
157.657657657658,83.6350808965776,85.7285,407.3345,4.5,13.9057647468726,0.0,,,,,
161.161161161161,84.8214699912802,89.5329,409.5802,4.6,11.1910449224184,0.0,,,,,
164.664664664665,85.9667580180745,93.3285,411.7392,4.7,8.4321591563576,0.0,,,,,
168.168168168168,87.0703900165128,97.0877,413.9144,4.8,5.63999551039368,0.0,,,,,
171.671671671672,88.1318312109807,100.8986,416.0494,4.9,2.82557337881909,0.0,,,,,
175.175175175175,89.1505672698284,104.5737,418.12,5.0,0.0,0.0,,,,,
178.678678678679,90.1261045545945,108.4263,420.2601,5.1,-2.82557337881914,0.0,,,,,
182.182182182182,91.0579703592036,112.2684,422.3479,5.2,-5.6399955103937,0.0,,,,,
